  -91.37  -86.99   0.266    0.00    1.00
  171.00  -88.72   0.172    0.00    1.00
 -173.37  -88.80   0.296    0.00    1.00
 -132.34  -78.64   0.175    0.00    1.00
  -78.54  -89.99   0.177    0.00    1.00
 -151.04  -88.07   0.263    0.00    1.00
  142.57  -81.65   0.145    0.00    1.00
  116.94  -87.37   0.145    0.00    1.00
 -102.19  -89.95   0.167    0.00    1.00
  -83.20  -89.92   0.297    0.00    1.00
 -139.43  -80.94   0.110    0.00    1.00
 -127.97  -76.65   0.111    0.00    1.00
  152.92  -89.18   0.276    0.00    1.00
 -158.10  -89.90   0.221    0.00    1.00
 -117.93  -77.38   0.134    0.00    1.00
 -171.81  -87.77   0.159    0.00    1.00
  151.26  -88.74   0.157    0.00    1.00
  152.83  -80.54   0.280    0.00    1.00
 -140.11  -88.85   0.254    0.00    1.00
  -73.00  -89.15   0.118    0.00    1.00
 -142.04  -83.78   0.203    0.00    1.00
 -152.38  -89.72   0.157    0.00    1.00
 -128.46  -89.43   0.235    0.00    1.00
  146.90  -89.97   0.194    0.00    1.00
 -124.18  -89.53   0.274    0.00    1.00
  158.00  -85.33   0.232    0.00    1.00
 -124.25  -84.21   0.114    0.00    1.00
 -138.37  -86.80   0.260    0.00    1.00
 -151.28  -83.43   0.245    0.00    1.00
  149.83  -86.08   0.149    0.00    1.00
  133.20  -89.76   0.111    0.00    1.00
 -147.97  -88.36   0.286    0.00    1.00
 -169.89  -88.71   0.243    0.00    1.00
 -109.85  -87.28   0.272    0.00    1.00
 -145.75  -89.66   0.113    0.00    1.00
  -94.95  -87.75   0.142    0.00    1.00
 -117.67  -83.34   0.288    0.00    1.00
  163.47  -89.19   0.129    0.00    1.00
 -176.49  -87.52   0.236    0.00    1.00
 -149.18  -82.52   0.215    0.00    1.00
 -154.64  -88.60   0.210    0.00    1.00
 -120.81  -81.94   0.189    0.00    1.00
  136.32  -88.50   0.123    0.00    1.00
 -116.60  -89.62   0.191    0.00    1.00
 -152.96  -86.25   0.104    0.00    1.00
  163.36  -85.58   0.157    0.00    1.00
 -174.48  -88.47   0.127    0.00    1.00
  168.87  -87.84   0.102    0.00    1.00
 -102.22  -74.90   0.281    0.00    1.00
  143.67  -89.46   0.126    0.00    1.00
  -75.53  -85.52   0.104    0.00    1.00
 -142.53  -88.03   0.187    0.00    1.00
  -68.31  -88.04   0.126    0.00    1.00
 -146.57  -76.79   0.222    0.00    1.00
 -151.04  -88.55   0.204    0.00    1.00
 -134.85  -87.92   0.186    0.00    1.00
 -175.79  -76.77   0.100    0.00    1.00
 -132.41  -89.16   0.140    0.00    1.00
 -146.72  -86.69   0.250    0.00    1.00
 -159.76  -87.06   0.277    0.00    1.00
 -121.56  -74.66   0.184    0.00    1.00
  -85.21  -88.73   0.140    0.00    1.00
 -101.23  -89.88   0.124    0.00    1.00
  -85.64  -85.20   0.253    0.00    1.00
  -78.90  -85.94   0.144    0.00    1.00
 -114.39  -89.34   0.107    0.00    1.00
  156.44  -77.33   0.139    0.00    1.00
 -108.72  -88.92   0.272    0.00    1.00
  -72.44  -79.32   0.138    0.00    1.00
  135.81  -89.89   0.106    0.00    1.00
 -179.66  -87.24   0.225    0.00    1.00
  -93.95  -78.97   0.183    0.00    1.00
  131.98  -87.61   0.249    0.00    1.00
  173.01  -84.35   0.207    0.00    1.00
 -141.05  -89.33   0.269    0.00    1.00
  -58.60  -89.82   0.130    0.00    1.00
 -169.86  -89.62   0.286    0.00    1.00
  -68.97  -89.62   0.190    0.00    1.00
  -61.02  -87.33   0.299    0.00    1.00
 -131.98  -89.66   0.286    0.00    1.00
 -113.27  -88.74   0.118    0.00    1.00
 -127.56  -84.58   0.153    0.00    1.00
 -125.60  -72.82   0.154    0.00    1.00
  137.53  -82.54   0.283    0.00    1.00
  -93.81  -80.42   0.171    0.00    1.00
  -98.51  -88.70   0.171    0.00    1.00
 -143.48  -84.49   0.254    0.00    1.00
 -173.59  -85.36   0.275    0.00    1.00
 -155.91  -87.80   0.205    0.00    1.00
 -142.03  -79.53   0.107    0.00    1.00
 -121.52  -87.47   0.283    0.00    1.00
  -66.99  -83.56   0.273    0.00    1.00
 -175.29  -86.67   0.199    0.00    1.00
 -122.31  -89.55   0.275    0.00    1.00
  -59.49  -88.03   0.256    0.00    1.00
 -167.53  -87.69   0.233    0.00    1.00
 -120.17  -79.86   0.176    0.00    1.00
  -83.03  -88.29   0.287    0.00    1.00
 -107.19  -89.01   0.257    0.00    1.00
  142.79  -84.67   0.261    0.00    1.00
 -116.53  -88.62   0.258    0.00    1.00
 -101.77  -87.83   0.222    0.00    1.00
 -122.40  -83.59   0.269    0.00    1.00
  179.88  -88.77   0.139    0.00    1.00
  -87.31  -85.81   0.178    0.00    1.00
  156.50  -88.48   0.155    0.00    1.00
 -138.30  -80.73   0.217    0.00    1.00
 -170.37  -84.40   0.252    0.00    1.00
 -102.97  -89.23   0.226    0.00    1.00
  147.96  -87.24   0.192    0.00    1.00
  -58.57  -89.16   0.133    0.00    1.00
  -45.03  -86.29   0.191    0.00    1.00
 -105.85  -89.52   0.281    0.00    1.00
  165.51  -87.12   0.232    0.00    1.00
  -80.75  -87.78   0.291    0.00    1.00
 -162.88  -87.85   0.220    0.00    1.00
  146.11  -73.02   0.259    0.00    1.00
  163.14  -89.25   0.208    0.00    1.00
 -112.43  -84.73   0.277    0.00    1.00
  -39.74  -89.66   0.202    0.00    1.00
 -158.10  -76.04   0.121    0.00    1.00
 -177.64  -84.60   0.160    0.00    1.00
 -126.03  -88.28   0.219    0.00    1.00
 -147.71  -87.68   0.142    0.00    1.00
 -173.72  -79.37   0.213    0.00    1.00
 -105.58  -83.35   0.180    0.00    1.00
 -102.30  -89.39   0.101    0.00    1.00
  173.26  -82.24   0.163    0.00    1.00
  158.23  -83.71   0.146    0.00    1.00
 -171.79  -79.28   0.237    0.00    1.00
 -105.86  -85.32   0.130    0.00    1.00
  176.31  -81.04   0.140    0.00    1.00
  167.33  -74.94   0.205    0.00    1.00
 -170.40  -81.84   0.226    0.00    1.00
  148.80  -75.43   0.126    0.00    1.00
  -82.29  -74.26   0.172    0.00    1.00
  -88.65  -88.68   0.241    0.00    1.00
  -60.30  -88.81   0.137    0.00    1.00
 -137.20  -82.97   0.150    0.00    1.00
 -164.88  -88.36   0.249    0.00    1.00
 -139.92  -85.46   0.245    0.00    1.00
  -54.25  -73.18   0.298    0.00    1.00
  167.29  -87.39   0.294    0.00    1.00
 -135.24  -88.13   0.238    0.00    1.00
 -124.54  -88.08   0.262    0.00    1.00
  155.32  -81.38   0.172    0.00    1.00
  -53.96  -86.72   0.138    0.00    1.00
  169.57  -89.06   0.166    0.00    1.00
  -42.73  -87.90   0.252    0.00    1.00
  165.92  -79.10   0.146    0.00    1.00
  176.44  -89.57   0.216    0.00    1.00
  -94.18  -88.91   0.294    0.00    1.00
 -110.85  -88.07   0.167    0.00    1.00
  -57.50  -87.84   0.276    0.00    1.00
  -80.02  -79.94   0.106    0.00    1.00
 -175.75  -83.63   0.236    0.00    1.00
 -133.54  -89.11   0.181    0.00    1.00
 -142.88  -86.80   0.120    0.00    1.00
  171.88  -88.40   0.112    0.00    1.00
 -119.16  -81.92   0.156    0.00    1.00
  -33.55  -80.44   0.267    0.00    1.00
 -112.15  -85.65   0.138    0.00    1.00
  -45.27  -83.48   0.135    0.00    1.00
 -127.32  -81.51   0.136    0.00    1.00
 -121.20  -82.30   0.132    0.00    1.00
 -105.68  -88.21   0.218    0.00    1.00
  -81.80  -88.11   0.185    0.00    1.00
 -119.84  -88.18   0.101    0.00    1.00
 -123.61  -85.44   0.160    0.00    1.00
  -65.17  -87.06   0.233    0.00    1.00
  176.29  -86.36   0.258    0.00    1.00
  -75.49  -84.13   0.277    0.00    1.00
 -104.94  -72.88   0.269    0.00    1.00
 -168.12  -87.90   0.240    0.00    1.00
 -135.85  -75.94   0.140    0.00    1.00
 -114.02  -89.66   0.196    0.00    1.00
  -73.99  -85.59   0.106    0.00    1.00
  -62.30  -89.33   0.198    0.00    1.00
  -51.40  -89.44   0.172    0.00    1.00
 -172.58  -88.21   0.260    0.00    1.00
 -118.40  -88.02   0.115    0.00    1.00
 -139.25  -89.51   0.188    0.00    1.00
  -58.86  -89.14   0.196    0.00    1.00
  -30.25  -88.24   0.225    0.00    1.00
 -126.28  -81.18   0.121    0.00    1.00
 -163.86  -88.94   0.110    0.00    1.00
 -156.93  -83.37   0.243    0.00    1.00
  -91.18  -86.29   0.289    0.00    1.00
  172.18  -89.12   0.179    0.00    1.00
  -95.07  -85.29   0.256    0.00    1.00
  -50.53  -87.71   0.157    0.00    1.00
 -150.92  -82.91   0.118    0.00    1.00
  -42.77  -86.88   0.216    0.00    1.00
 -140.66  -79.93   0.288    0.00    1.00
 -136.44  -85.12   0.237    0.00    1.00
  -52.31  -89.41   0.292    0.00    1.00
 -150.92  -78.50   0.225    0.00    1.00
  179.15  -88.46   0.240    0.00    1.00
  -48.21  -88.96   0.226    0.00    1.00
 -168.24  -77.26   0.183    0.00    1.00
  -41.08  -87.90   0.149    0.00    1.00
  173.59  -88.90   0.250    0.00    1.00
  -67.54  -88.29   0.232    0.00    1.00
  -89.56  -85.26   0.267    0.00    1.00
 -105.15  -89.61   0.210    0.00    1.00
 -131.41  -73.81   0.192    0.00    1.00
 -174.28  -86.41   0.280    0.00    1.00
  -78.63  -80.17   0.153    0.00    1.00
  167.25  -89.64   0.248    0.00    1.00
  -77.74  -88.19   0.174    0.00    1.00
  -87.58  -89.50   0.171    0.00    1.00
 -163.75  -89.89   0.261    0.00    1.00
 -178.97  -89.12   0.203    0.00    1.00
  -52.43  -80.68   0.175    0.00    1.00
  -56.41  -80.60   0.175    0.00    1.00
  -57.50  -89.97   0.256    0.00    1.00
 -130.34  -89.64   0.283    0.00    1.00
 -127.86  -88.87   0.234    0.00    1.00
  -89.17  -89.02   0.128    0.00    1.00
  -38.15  -80.69   0.153    0.00    1.00
  -14.35  -83.26   0.275    0.00    1.00
 -158.41  -81.43   0.207    0.00    1.00
  -68.14  -88.20   0.288    0.00    1.00
  -19.77  -88.90   0.239    0.00    1.00
  -34.02  -88.87   0.277    0.00    1.00
 -128.77  -88.14   0.252    0.00    1.00
  -30.06  -89.00   0.236    0.00    1.00
 -131.35  -89.32   0.133    0.00    1.00
 -131.52  -85.18   0.284    0.00    1.00
  168.47  -82.71   0.195    0.00    1.00
  -16.07  -89.53   0.132    0.00    1.00
 -108.35  -82.55   0.246    0.00    1.00
  -35.59  -86.04   0.214    0.00    1.00
  -17.14  -84.67   0.114    0.00    1.00
  -35.26  -82.40   0.105    0.00    1.00
 -130.39  -89.23   0.111    0.00    1.00
  -95.90  -87.78   0.262    0.00    1.00
 -122.40  -87.73   0.269    0.00    1.00
  -11.67  -74.16   0.292    0.00    1.00
 -134.78  -85.35   0.233    0.00    1.00
  -90.00  -82.66   0.236    0.00    1.00
 -146.69  -89.30   0.186    0.00    1.00
 -126.99  -89.98   0.270    0.00    1.00
 -129.33  -88.07   0.233    0.00    1.00
 -155.00  -89.21   0.236    0.00    1.00
  -83.28  -88.19   0.156    0.00    1.00
  -51.45  -89.42   0.271    0.00    1.00
 -117.21  -89.80   0.194    0.00    1.00
  -93.08  -89.61   0.133    0.00    1.00
 -110.38  -77.18   0.117    0.00    1.00
  -21.93  -87.99   0.160    0.00    1.00
 -149.68  -87.09   0.144    0.00    1.00
  -80.52  -87.06   0.147    0.00    1.00
  -88.59  -75.45   0.136    0.00    1.00
  -82.63  -84.27   0.300    0.00    1.00
  -77.97  -87.08   0.269    0.00    1.00
  -65.85  -76.02   0.221    0.00    1.00
  -41.50  -88.70   0.235    0.00    1.00
  -80.96  -83.35   0.253    0.00    1.00
  -84.18  -89.97   0.142    0.00    1.00
  -86.47  -82.91   0.168    0.00    1.00
  -80.53  -89.96   0.197    0.00    1.00
 -105.55  -88.04   0.190    0.00    1.00
  -54.96  -88.46   0.187    0.00    1.00
  -43.70  -86.81   0.256    0.00    1.00
 -172.64  -88.14   0.181    0.00    1.00
 -158.67  -82.52   0.259    0.00    1.00
 -155.67  -89.84   0.150    0.00    1.00
  -34.50  -87.15   0.287    0.00    1.00
 -152.77  -87.62   0.235    0.00    1.00
  178.06  -81.49   0.183    0.00    1.00
   -7.44  -87.51   0.180    0.00    1.00
  -93.41  -84.14   0.175    0.00    1.00
 -135.58  -78.18   0.117    0.00    1.00
 -109.87  -80.45   0.208    0.00    1.00
 -173.65  -88.07   0.201    0.00    1.00
  -73.59  -89.79   0.247    0.00    1.00
  -81.92  -88.49   0.221    0.00    1.00
  -42.37  -89.07   0.143    0.00    1.00
  -33.77  -78.51   0.211    0.00    1.00
  -43.88  -89.21   0.223    0.00    1.00
  -88.26  -85.53   0.128    0.00    1.00
  -65.04  -88.13   0.180    0.00    1.00
  -79.91  -83.41   0.227    0.00    1.00
  -70.00  -86.49   0.206    0.00    1.00
 -156.50  -88.91   0.220    0.00    1.00
 -175.32  -89.82   0.165    0.00    1.00
   -2.15  -87.19   0.110    0.00    1.00
 -129.74  -86.06   0.276    0.00    1.00
  -11.13  -88.12   0.288    0.00    1.00
  -48.18  -87.48   0.232    0.00    1.00
 -148.76  -89.16   0.166    0.00    1.00
 -177.65  -84.34   0.292    0.00    1.00
  -61.93  -88.47   0.283    0.00    1.00
 -168.29  -86.22   0.211    0.00    1.00
   -8.66  -87.82   0.252    0.00    1.00
  -76.94  -88.17   0.191    0.00    1.00
  -27.59  -87.69   0.297    0.00    1.00
  -46.16  -79.95   0.262    0.00    1.00
  -85.81  -89.56   0.125    0.00    1.00
  -71.83  -88.19   0.192    0.00    1.00
  -48.32  -88.44   0.147    0.00    1.00
 -124.35  -85.03   0.179    0.00    1.00
  -79.98  -81.99   0.293    0.00    1.00
 -162.80  -86.24   0.101    0.00    1.00
  -71.10  -89.97   0.283    0.00    1.00
 -159.50  -89.18   0.111    0.00    1.00
 -105.19  -88.28   0.274    0.00    1.00
 -134.59  -86.50   0.185    0.00    1.00
  -98.88  -89.80   0.174    0.00    1.00
 -119.88  -89.69   0.282    0.00    1.00
  -18.28  -84.54   0.116    0.00    1.00
 -173.77  -80.66   0.230    0.00    1.00
 -171.95  -88.83   0.215    0.00    1.00
  -34.56  -89.37   0.282    0.00    1.00
 -139.69  -86.99   0.152    0.00    1.00
  -61.42  -89.57   0.121    0.00    1.00
  -23.06  -87.55   0.161    0.00    1.00
 -116.26  -85.46   0.186    0.00    1.00
  -27.85  -88.71   0.292    0.00    1.00
  -62.00  -85.30   0.182    0.00    1.00
  -33.15  -88.89   0.287    0.00    1.00
 -158.97  -85.34   0.128    0.00    1.00
  -41.11  -81.50   0.237    0.00    1.00
  -85.64  -87.31   0.264    0.00    1.00
  -13.51  -80.86   0.214    0.00    1.00
  -69.49  -89.24   0.216    0.00    1.00
  -48.30  -75.09   0.250    0.00    1.00
 -116.83  -82.47   0.159    0.00    1.00
  -29.53  -85.61   0.155    0.00    1.00
 -104.37  -81.42   0.120    0.00    1.00
 -149.64  -88.55   0.135    0.00    1.00
   -1.81  -80.67   0.195    0.00    1.00
    2.76  -87.35   0.170    0.00    1.00
 -135.45  -89.99   0.270    0.00    1.00
  -40.60  -89.18   0.128    0.00    1.00
  -57.80  -89.73   0.291    0.00    1.00
  -71.62  -84.36   0.242    0.00    1.00
 -136.05  -89.22   0.273    0.00    1.00
 -136.51  -89.58   0.234    0.00    1.00
 -105.21  -88.03   0.132    0.00    1.00
 -125.97  -77.23   0.102    0.00    1.00
  -71.14  -75.49   0.116    0.00    1.00
 -118.81  -89.57   0.212    0.00    1.00
   10.23  -86.18   0.192    0.00    1.00
   -6.95  -88.74   0.184    0.00    1.00
  -33.99  -89.00   0.102    0.00    1.00
 -158.38  -76.82   0.103    0.00    1.00
  -80.05  -85.83   0.252    0.00    1.00
  -25.14  -88.49   0.191    0.00    1.00
  -36.92  -87.94   0.157    0.00    1.00
  -45.83  -82.12   0.297    0.00    1.00
 -138.21  -88.00   0.127    0.00    1.00
 -136.24  -86.44   0.255    0.00    1.00
  -40.03  -88.58   0.187    0.00    1.00
  -20.38  -78.14   0.266    0.00    1.00
   10.20  -89.94   0.181    0.00    1.00
   14.65  -77.89   0.262    0.00    1.00
  -60.03  -88.04   0.241    0.00    1.00
 -131.24  -86.26   0.113    0.00    1.00
 -121.86  -79.20   0.184    0.00    1.00
  -37.31  -86.50   0.298    0.00    1.00
  -36.63  -89.78   0.184    0.00    1.00
  -89.93  -84.51   0.105    0.00    1.00
   -2.98  -89.39   0.194    0.00    1.00
  -17.54  -84.99   0.176    0.00    1.00
 -150.10  -83.12   0.195    0.00    1.00
 -124.89  -77.71   0.296    0.00    1.00
 -126.58  -87.55   0.202    0.00    1.00
  -72.83  -85.50   0.127    0.00    1.00
 -114.90  -79.12   0.202    0.00    1.00
 -119.86  -89.44   0.110    0.00    1.00
  -11.17  -87.00   0.241    0.00    1.00
 -117.43  -89.41   0.114    0.00    1.00
  -11.92  -89.33   0.289    0.00    1.00
 -147.81  -88.84   0.146    0.00    1.00
 -131.79  -84.37   0.115    0.00    1.00
  -67.63  -87.38   0.122    0.00    1.00
  -69.62  -87.88   0.278    0.00    1.00
  -16.44  -80.11   0.121    0.00    1.00
  -96.61  -87.62   0.144    0.00    1.00
  -58.98  -74.09   0.214    0.00    1.00
 -120.83  -87.56   0.219    0.00    1.00
    0.26  -89.86   0.108    0.00    1.00
  -12.87  -87.58   0.289    0.00    1.00
  -56.77  -87.02   0.189    0.00    1.00
    8.99  -88.08   0.222    0.00    1.00
 -118.88  -86.35   0.139    0.00    1.00
  -48.92  -89.65   0.127    0.00    1.00
    9.63  -88.76   0.159    0.00    1.00
  -67.57  -86.56   0.142    0.00    1.00
 -141.24  -84.64   0.122    0.00    1.00
  -94.75  -85.88   0.212    0.00    1.00
  -42.80  -86.45   0.229    0.00    1.00
 -131.10  -85.67   0.174    0.00    1.00
  -39.57  -86.66   0.162    0.00    1.00
  -51.07  -89.27   0.238    0.00    1.00
 -106.11  -89.96   0.230    0.00    1.00
 -133.41  -84.83   0.201    0.00    1.00
 -112.16  -85.87   0.132    0.00    1.00
   21.18  -89.34   0.168    0.00    1.00
  -31.71  -84.79   0.262    0.00    1.00
 -119.58  -84.63   0.153    0.00    1.00
   -4.08  -89.65   0.228    0.00    1.00
  -72.85  -87.28   0.257    0.00    1.00
    0.91  -82.33   0.116    0.00    1.00
  -59.36  -85.30   0.177    0.00    1.00
 -122.09  -84.96   0.270    0.00    1.00
  -17.13  -88.79   0.179    0.00    1.00
 -124.26  -89.03   0.243    0.00    1.00
  -29.03  -86.80   0.167    0.00    1.00
  -91.67  -88.75   0.127    0.00    1.00
   -6.77  -86.23   0.145    0.00    1.00
  -21.32  -83.57   0.150    0.00    1.00
  -10.81  -89.89   0.198    0.00    1.00
  -33.63  -75.79   0.102    0.00    1.00
  -93.20  -87.99   0.264    0.00    1.00
  -49.18  -87.43   0.284    0.00    1.00
  -16.90  -85.80   0.265    0.00    1.00
  -61.59  -89.25   0.262    0.00    1.00
   -4.34  -88.24   0.256    0.00    1.00
  -62.46  -89.72   0.261    0.00    1.00
  -91.23  -87.03   0.220    0.00    1.00
 -128.19  -86.33   0.128    0.00    1.00
 -107.52  -84.20   0.223    0.00    1.00
 -133.27  -89.46   0.221    0.00    1.00
  -12.97  -87.85   0.198    0.00    1.00
 -139.74  -87.72   0.295    0.00    1.00
  -56.63  -89.84   0.158    0.00    1.00
 -137.64  -88.12   0.129    0.00    1.00
 -144.75  -75.43   0.198    0.00    1.00
  -29.83  -78.89   0.132    0.00    1.00
    1.46  -83.55   0.155    0.00    1.00
 -120.66  -87.41   0.233    0.00    1.00
   16.05  -86.32   0.119    0.00    1.00
   -6.14  -74.77   0.132    0.00    1.00
    2.55  -87.02   0.192    0.00    1.00
  -53.30  -89.87   0.104    0.00    1.00
  -24.07  -84.63   0.149    0.00    1.00
    2.82  -85.06   0.299    0.00    1.00
  -29.57  -88.99   0.132    0.00    1.00
  -18.04  -81.55   0.191    0.00    1.00
 -107.37  -86.56   0.132    0.00    1.00
  -20.02  -89.74   0.247    0.00    1.00
   19.89  -80.83   0.219    0.00    1.00
 -123.11  -87.63   0.148    0.00    1.00
   22.26  -89.76   0.165    0.00    1.00
  -18.78  -87.32   0.150    0.00    1.00
  -54.46  -87.62   0.213    0.00    1.00
 -101.82  -89.97   0.178    0.00    1.00
  -75.39  -86.96   0.147    0.00    1.00
 -110.00  -88.40   0.276    0.00    1.00
  -89.39  -84.68   0.136    0.00    1.00
 -123.79  -88.62   0.133    0.00    1.00
 -116.49  -89.31   0.123    0.00    1.00
  -97.94  -87.78   0.238    0.00    1.00
  -82.93  -89.47   0.259    0.00    1.00
 -132.89  -84.65   0.287    0.00    1.00
 -125.86  -88.03   0.106    0.00    1.00
 -138.72  -88.98   0.106    0.00    1.00
 -104.67  -76.63   0.232    0.00    1.00
  -54.49  -88.72   0.220    0.00    1.00
    6.85  -89.67   0.182    0.00    1.00
  -93.76  -83.52   0.200    0.00    1.00
  -58.51  -89.77   0.178    0.00    1.00
   18.91  -89.15   0.171    0.00    1.00
  -28.37  -78.88   0.268    0.00    1.00
    3.93  -86.71   0.151    0.00    1.00
   25.76  -87.15   0.167    0.00    1.00
 -114.97  -89.27   0.279    0.00    1.00
  -59.50  -80.87   0.105    0.00    1.00
   22.06  -89.55   0.211    0.00    1.00
  -51.46  -89.58   0.146    0.00    1.00
 -117.46  -89.64   0.292    0.00    1.00
 -105.88  -73.64   0.240    0.00    1.00
   11.09  -86.19   0.224    0.00    1.00
  -22.32  -87.82   0.242    0.00    1.00
  -52.15  -86.99   0.135    0.00    1.00
   16.17  -88.88   0.265    0.00    1.00
  -42.96  -78.83   0.246    0.00    1.00
  -14.59  -87.36   0.199    0.00    1.00
  -84.98  -84.92   0.130    0.00    1.00
  -30.48  -89.23   0.148    0.00    1.00
    6.96  -89.98   0.220    0.00    1.00
  -55.63  -84.87   0.247    0.00    1.00
   -4.71  -74.09   0.132    0.00    1.00
  -58.54  -88.24   0.126    0.00    1.00
  -83.04  -87.79   0.215    0.00    1.00
 -101.03  -88.92   0.231    0.00    1.00
  -55.61  -85.24   0.151    0.00    1.00
  -93.81  -89.35   0.206    0.00    1.00
 -120.93  -85.09   0.255    0.00    1.00
  -17.41  -82.64   0.102    0.00    1.00
   -7.04  -85.67   0.241    0.00    1.00
   14.65  -77.79   0.299    0.00    1.00
  -87.15  -87.04   0.106    0.00    1.00
  -62.17  -89.55   0.232    0.00    1.00
 -105.75  -89.41   0.256    0.00    1.00
 -106.02  -86.69   0.203    0.00    1.00
 -120.42  -87.90   0.194    0.00    1.00
 -127.91  -89.74   0.126    0.00    1.00
  -30.44  -89.29   0.227    0.00    1.00
 -116.92  -87.89   0.202    0.00    1.00
    9.39  -88.77   0.272    0.00    1.00
 -101.97  -89.65   0.186    0.00    1.00
  -77.38  -79.71   0.152    0.00    1.00
  -61.23  -80.14   0.213    0.00    1.00
  -89.83  -89.58   0.167    0.00    1.00
 -107.43  -81.15   0.228    0.00    1.00
  -92.23  -83.32   0.120    0.00    1.00
  -26.15  -87.77   0.108    0.00    1.00
  -53.07  -86.36   0.181    0.00    1.00
   44.89  -89.60   0.123    0.00    1.00
  -41.91  -85.71   0.209    0.00    1.00
  -16.02  -88.00   0.102    0.00    1.00
   47.85  -88.35   0.148    0.00    1.00
   18.75  -84.14   0.243    0.00    1.00
  -58.42  -82.86   0.121    0.00    1.00
  -95.21  -89.00   0.212    0.00    1.00
